Year,Category,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Disease,Sex,Count,Population,Rate,CI.lower,CI.upper
2005,Health Status/Healthy Days,Mean mentally unhealthy days,3.5,3.2,3.8,6003.0,Vibrio Infection (non-Cholera),Overall,99,35987637,0.275,0.224,0.335
2005,Health Status/Healthy Days,Mean mentally unhealthy days,3.5,3.2,3.8,6003.0,Yersiniosis,Overall,110,35987637,0.306,0.251,0.368
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Amebiasis,Overall,365,35987637,1.014,0.913,1.124
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Anaplasmosis and Ehrlichiosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Babesiosis,Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,"Botulism, Foodborne",Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,"Botulism, Other",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,"Botulism, Wound",Overall,27,35987637,0.075,0.049,0.109
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Brucellosis,Overall,29,35987637,0.081,0.054,0.116
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Campylobacteriosis,Overall,4735,35987637,13.157,12.785,13.537
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Chlamydia,Overall,129177,35987637,358.948,356.997,360.908
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Cholera,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Ciguatera Fish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Coccidioidomycosis,Overall,2838,35987637,7.886,7.599,8.182
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Cryptosporidiosis,Overall,209,35987637,0.581,0.505,0.665
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Cysticercosis or Taeniasis,Overall,63,35987637,0.175,0.135,0.224
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Dengue,Overall,11,35987637,0.031,0.015,0.055
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Diphtheria,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,E. coli O157,Overall,187,35987637,0.52,0.448,0.6
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Early Syphilis,Overall,2781,35987637,7.728,7.443,8.02
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Giardiasis,Overall,2383,35987637,6.622,6.359,6.893
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Gonorrhea,Overall,34099,35987637,94.752,93.749,95.763
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Hantavirus Infection,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Hemolytic Uremic Syndrome,Overall,33,35987637,0.092,0.063,0.129
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,HIV,Overall,5314,35987637,14.766,14.372,15.169
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Invasive Meningococcal Disease,Overall,189,35987637,0.525,0.453,0.606
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Legionellosis,Overall,94,35987637,0.261,0.211,0.32
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Leprosy,Overall,19,35987637,0.053,0.032,0.082
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Leptospirosis,Overall,8,35987637,0.022,0.01,0.044
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Listeriosis,Overall,127,35987637,0.353,0.294,0.42
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Lyme Disease,Overall,97,35987637,0.27,0.219,0.329
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Malaria,Overall,167,35987637,0.464,0.396,0.54
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Measles,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Paralytic Shellfish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Pertussis,Overall,3184,35987637,8.847,8.543,9.16
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,"Plague, human",Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Psittacosis,Overall,2,35987637,0.006,0.001,0.02
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Q Fever,Overall,17,35987637,0.047,0.028,0.076
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,"Rabies, human",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Relapsing Fever,Overall,5,35987637,0.014,0.005,0.032
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Salmonellosis,Overall,4532,35987637,12.593,12.229,12.965
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Scombroid Fish Poisoning,Overall,26,35987637,0.072,0.047,0.106
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Shigellosis,Overall,2219,35987637,6.166,5.912,6.428
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Spotted Fever Rickettsiosis,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Streptococcal Infection (cases in food and dairy workers),Overall,18,35987637,0.05,0.03,0.079
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Tetanus,Overall,7,35987637,0.019,0.008,0.04
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,6,35987637,0.017,0.006,0.036
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Trichinosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Tuberculosis,Overall,2900,35987637,8.058,7.768,8.357
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Tularemia,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,"Typhoid Fever, case",Overall,55,35987637,0.153,0.115,0.199
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Typhus Fever,Overall,10,35987637,0.028,0.013,0.051
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Vibrio Infection (non-Cholera),Overall,99,35987637,0.275,0.224,0.335
2005,Health Status/Healthy Days,Mean physically or mentally unhealthy days,6.3,5.9,6.7,6003.0,Yersiniosis,Overall,110,35987637,0.306,0.251,0.368
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Amebiasis,Overall,365,35987637,1.014,0.913,1.124
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Anaplasmosis and Ehrlichiosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Babesiosis,Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,"Botulism, Foodborne",Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,"Botulism, Other",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,"Botulism, Wound",Overall,27,35987637,0.075,0.049,0.109
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Brucellosis,Overall,29,35987637,0.081,0.054,0.116
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Campylobacteriosis,Overall,4735,35987637,13.157,12.785,13.537
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Chlamydia,Overall,129177,35987637,358.948,356.997,360.908
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Cholera,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Ciguatera Fish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Coccidioidomycosis,Overall,2838,35987637,7.886,7.599,8.182
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Cryptosporidiosis,Overall,209,35987637,0.581,0.505,0.665
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Cysticercosis or Taeniasis,Overall,63,35987637,0.175,0.135,0.224
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Dengue,Overall,11,35987637,0.031,0.015,0.055
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Diphtheria,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,E. coli O157,Overall,187,35987637,0.52,0.448,0.6
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Early Syphilis,Overall,2781,35987637,7.728,7.443,8.02
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Giardiasis,Overall,2383,35987637,6.622,6.359,6.893
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Gonorrhea,Overall,34099,35987637,94.752,93.749,95.763
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Hantavirus Infection,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Hemolytic Uremic Syndrome,Overall,33,35987637,0.092,0.063,0.129
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,HIV,Overall,5314,35987637,14.766,14.372,15.169
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Invasive Meningococcal Disease,Overall,189,35987637,0.525,0.453,0.606
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Legionellosis,Overall,94,35987637,0.261,0.211,0.32
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Leprosy,Overall,19,35987637,0.053,0.032,0.082
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Leptospirosis,Overall,8,35987637,0.022,0.01,0.044
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Listeriosis,Overall,127,35987637,0.353,0.294,0.42
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Lyme Disease,Overall,97,35987637,0.27,0.219,0.329
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Malaria,Overall,167,35987637,0.464,0.396,0.54
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Measles,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Paralytic Shellfish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Pertussis,Overall,3184,35987637,8.847,8.543,9.16
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,"Plague, human",Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Psittacosis,Overall,2,35987637,0.006,0.001,0.02
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Q Fever,Overall,17,35987637,0.047,0.028,0.076
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,"Rabies, human",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Relapsing Fever,Overall,5,35987637,0.014,0.005,0.032
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Salmonellosis,Overall,4532,35987637,12.593,12.229,12.965
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Scombroid Fish Poisoning,Overall,26,35987637,0.072,0.047,0.106
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Shigellosis,Overall,2219,35987637,6.166,5.912,6.428
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Spotted Fever Rickettsiosis,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Streptococcal Infection (cases in food and dairy workers),Overall,18,35987637,0.05,0.03,0.079
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Tetanus,Overall,7,35987637,0.019,0.008,0.04
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,6,35987637,0.017,0.006,0.036
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Trichinosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Tuberculosis,Overall,2900,35987637,8.058,7.768,8.357
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Tularemia,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,"Typhoid Fever, case",Overall,55,35987637,0.153,0.115,0.199
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Typhus Fever,Overall,10,35987637,0.028,0.013,0.051
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Vibrio Infection (non-Cholera),Overall,99,35987637,0.275,0.224,0.335
2005,Health Status/Healthy Days,Mean physically unhealthy days,3.6,3.3,3.9,6003.0,Yersiniosis,Overall,110,35987637,0.306,0.251,0.368
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Amebiasis,Overall,365,35987637,1.014,0.913,1.124
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Anaplasmosis and Ehrlichiosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Babesiosis,Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,"Botulism, Foodborne",Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,"Botulism, Other",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,"Botulism, Wound",Overall,27,35987637,0.075,0.049,0.109
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Brucellosis,Overall,29,35987637,0.081,0.054,0.116
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Campylobacteriosis,Overall,4735,35987637,13.157,12.785,13.537
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Chlamydia,Overall,129177,35987637,358.948,356.997,360.908
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Cholera,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Ciguatera Fish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Coccidioidomycosis,Overall,2838,35987637,7.886,7.599,8.182
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Cryptosporidiosis,Overall,209,35987637,0.581,0.505,0.665
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Cysticercosis or Taeniasis,Overall,63,35987637,0.175,0.135,0.224
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Dengue,Overall,11,35987637,0.031,0.015,0.055
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Diphtheria,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,E. coli O157,Overall,187,35987637,0.52,0.448,0.6
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Early Syphilis,Overall,2781,35987637,7.728,7.443,8.02
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Giardiasis,Overall,2383,35987637,6.622,6.359,6.893
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Gonorrhea,Overall,34099,35987637,94.752,93.749,95.763
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Hantavirus Infection,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Hemolytic Uremic Syndrome,Overall,33,35987637,0.092,0.063,0.129
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,HIV,Overall,5314,35987637,14.766,14.372,15.169
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Invasive Meningococcal Disease,Overall,189,35987637,0.525,0.453,0.606
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Legionellosis,Overall,94,35987637,0.261,0.211,0.32
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Leprosy,Overall,19,35987637,0.053,0.032,0.082
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Leptospirosis,Overall,8,35987637,0.022,0.01,0.044
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Listeriosis,Overall,127,35987637,0.353,0.294,0.42
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Lyme Disease,Overall,97,35987637,0.27,0.219,0.329
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Malaria,Overall,167,35987637,0.464,0.396,0.54
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Measles,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Paralytic Shellfish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Pertussis,Overall,3184,35987637,8.847,8.543,9.16
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,"Plague, human",Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Psittacosis,Overall,2,35987637,0.006,0.001,0.02
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Q Fever,Overall,17,35987637,0.047,0.028,0.076
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,"Rabies, human",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Relapsing Fever,Overall,5,35987637,0.014,0.005,0.032
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Salmonellosis,Overall,4532,35987637,12.593,12.229,12.965
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Scombroid Fish Poisoning,Overall,26,35987637,0.072,0.047,0.106
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Shigellosis,Overall,2219,35987637,6.166,5.912,6.428
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Spotted Fever Rickettsiosis,Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Streptococcal Infection (cases in food and dairy workers),Overall,18,35987637,0.05,0.03,0.079
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Tetanus,Overall,7,35987637,0.019,0.008,0.04
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Toxic Shock Syndrome (Non-Streptococcal),Overall,6,35987637,0.017,0.006,0.036
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Trichinosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Tuberculosis,Overall,2900,35987637,8.058,7.768,8.357
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Tularemia,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,"Typhoid Fever, case",Overall,55,35987637,0.153,0.115,0.199
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Typhus Fever,Overall,10,35987637,0.028,0.013,0.051
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Vibrio Infection (non-Cholera),Overall,99,35987637,0.275,0.224,0.335
2005,Health Status/Healthy Days,Percentage with 14 or more activity limitation days,6.3,5.4,7.1,6003.0,Yersiniosis,Overall,110,35987637,0.306,0.251,0.368
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Amebiasis,Overall,365,35987637,1.014,0.913,1.124
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Anaplasmosis and Ehrlichiosis,Overall,4,35987637,0.011,0.003,0.028
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Babesiosis,Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,"Botulism, Foodborne",Overall,3,35987637,0.008,0.002,0.024
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,"Botulism, Other",Overall,0,35987637,0.0,0.0,0.01
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,"Botulism, Wound",Overall,27,35987637,0.075,0.049,0.109
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Brucellosis,Overall,29,35987637,0.081,0.054,0.116
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Campylobacteriosis,Overall,4735,35987637,13.157,12.785,13.537
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Chlamydia,Overall,129177,35987637,358.948,356.997,360.908
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Cholera,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Ciguatera Fish Poisoning,Overall,1,35987637,0.003,0.0,0.015
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Coccidioidomycosis,Overall,2838,35987637,7.886,7.599,8.182
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Cryptosporidiosis,Overall,209,35987637,0.581,0.505,0.665
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Cysticercosis or Taeniasis,Overall,63,35987637,0.175,0.135,0.224
2005,Health Status/Healthy Days,Percentage with 14 or more mentally unhealthy days (Frequent Mental Distress),10.3,9.2,11.4,6003.0,Dengue,Overall,11,35987637,0.031,0.015,0.055
